,geoid,congdist
9478,069-AAX,5
9479,069-AAY,5
9480,069-AAZ,5
9481,069-ABA,5
9482,069-ABE,5
9483,069-ABF,5
9484,069-ABG,5
9485,069-ABH,5
9486,069-ABJ,5
9487,069-ABK,5
9488,069-ABM,5
9489,069-ABO,5
9490,069-ABQ,5
9491,069-ABR,5
9492,069-ABS,5
9493,069-ABT,5
9494,069-ABW,5
9495,069-ABX,5
9496,070-AAA,4
9497,070-AAC,4
9498,070-AAD,4
9499,070-AAE,4
9500,070-AAF,4
9501,070-AAG,4
9502,070-AAH,4
9504,070-AAI,4
9505,070-AAJ,4
9506,070-AAK,4
9507,070-AAL,4
9508,070-AAN,4
9509,070-AAP,4
9510,070-AAQ,4
9511,070-AAR,4
9512,070-AAS,4
9513,070-AAU,4
9514,070-AAW,4
9515,070-AAX,4
9516,070-AAY,4
9517,070-ABA,4
9518,070-ABB,4
9519,070-ABD,4
9520,070-ABE,4
9521,070-ABF,4
9522,070-ABG,4
9523,070-ABH,4
9524,070-ABI,4
9525,070-ABJ,4
9526,070-ABL,4
9527,070-ABM,4
9528,070-ABN,4
9529,070-ABO,4
9530,070-ABP,4
9531,070-ABQ,4
9532,070-ABR,4
9533,070-ABS,4
9534,070-ABT,4
9535,070-ABU,4
9536,070-ABV,4
9537,070-ABW,4
9538,070-ABX,4
9539,070-ABY,4
9540,070-ABZ,4
9541,070-ACA,4
9542,070-ACB,4
9543,070-ACC,4
9544,070-ACD,4
9545,070-ACE,4
9546,070-ACF,4
9547,070-ACG,4
9548,070-ACH,4
9549,070-ACI,4
9550,070-ACJ,4
9551,070-ACK,4
9552,070-ACL,4
9553,070-ACM,4
9554,070-ACN,4
9555,070-ACO,4
9556,070-ACP,4
9557,070-ACQ,4
9558,070-ACR,4
9559,070-ACS,4
9560,070-ACT,4
9561,070-ACU,4
9562,070-ACV,4
9563,070-ACW,4
9564,070-ACX,4
9565,070-ACY,4
9566,070-ACZ,4
9567,070-ADA,4
9568,070-ADB,4
9569,070-ADC,4
9570,070-ADD,4
9571,070-ADE,4
9572,070-ADF,4
9573,070-ADG,4
9574,070-ADH,4
9575,070-ADI,4
9576,070-ADJ,4
9577,070-ADK,4
9578,070-ADL,4
9579,070-ADM,4
9580,070-ADN,4
9581,070-ADO,4
9582,070-ADP,4
9583,070-ADQ,4
9584,070-ADR,4
9585,070-ADS,4
9586,070-ADT,4
9587,070-ADU,4
9588,070-ADV,4
9589,070-ADW,4
9590,070-ADX,4
9591,070-ADY,4
9592,070-ADZ,4
9593,070-AEF,4
9594,070-AEG,4
9595,070-AEH,4
9597,070-AEI,4
9598,070-AEJ,4
9599,070-AEK,4
9600,070-AEL,4
9601,070-AEM,4
9602,070-AEN,4
9603,070-AEO,4
9604,070-AEP,4
9605,070-AEQ,4
9606,070-AER,4
9607,070-AES,4
9608,070-AET,4
9609,070-AEV,4
9610,070-AEW,4
9611,070-AEX,4
9612,070-AEY,4
9613,070-AFA,4
9614,070-AFB,4
9615,070-AFC,4
9616,070-AFD,4
9617,070-AFE,4
9618,070-AFF,4
9619,070-AFG,4
9620,070-AFH,4
9621,070-AFI,4
9622,070-AFJ,4
9623,071-AAA,18
9624,071-AAB,18
9625,071-AAC,18
9626,071-AAD,18
9627,071-AAE,18
9628,071-AAG,18
9629,071-AAH,18
9630,071-AAI,18
9631,071-AAJ,18
9632,071-AAK,18
9633,071-AAL,18
9634,071-AAM,18
9635,071-AAN,18
9636,071-AAO,18
9637,071-AAP,18
9638,071-AAQ,18
9639,071-AAR,18
9640,071-AAS,18
9641,071-AAT,18
9642,071-AAU,18
9643,071-AAV,18
9644,071-AAW,18
9645,071-AAX,18
9646,071-AAY,18
9647,071-AAZ,18
9648,071-ABA,18
9649,071-ABB,18
9650,071-ABC,18
9651,071-ABD,18
9652,071-ABE,18
9653,071-ABF,18
9654,071-ABG,18
9655,071-ABH,18
9656,071-ABI,18
9657,071-ABJ,18
9658,071-ABK,18
9659,071-ABL,18
9660,071-ABM,7
9661,071-ABN,18
9662,071-ABO,7
9663,071-ABP,7
9664,071-ABQ,18
9665,071-ABR,18
9666,071-ABS,18
9667,071-ABT,18
9668,071-ABU,18
9669,071-ABV,18
9670,071-ABW,18
9671,071-ABX,18
9672,071-ABY,18
9673,071-ABZ,18
9674,071-ACA,18
9675,071-ACB,18
9676,071-ACC,18
9677,071-ACD,18
9678,071-ACE,18
9679,071-ACF,18
9680,071-ACG,18
9681,071-ACI,18
9682,071-ACJ,18
9683,071-ACK,18
9684,071-ACL,18
9685,071-ACM,18
9686,071-ACN,18
9687,071-ACO,18
9688,071-ACP,18
9689,071-ACQ,18
9690,071-ACR,18
9691,071-ACS,18
9692,071-ACT,7
9693,071-ACU,7
9694,071-ACV,7
9695,071-ACW,7
9696,071-ACX,7
9697,071-ACY,7
9698,071-ADA,18
9699,072-AAA,5
9700,072-AAB,5
9701,072-AAC,5
9702,072-AAD,5
9703,072-AAE,5
9704,072-AAF,5
9705,072-AAG,5
9706,072-AAH,5
9707,072-AAI,5
9708,072-AAJ,5
9709,072-AAK,5
9710,072-AAL,5
9711,072-AAM,5
9712,072-AAO,5
9713,072-AAQ,5
9714,072-AAR,5
9715,072-AAT,5
9716,072-AAU,5
9717,072-AAW,5
9718,072-AAX,5
9719,072-AAY,5
9720,072-ABA,5
9721,072-ABC,5
9722,072-ABD,5
9723,072-ABE,5
9724,072-ABH,5
9725,072-ABI,5
9726,072-ABJ,5
9727,072-ABK,5
9728,072-ABL,5
9729,072-ABM,5
9730,072-ABN,5
9731,072-ABO,5
9732,072-ABP,5
9733,072-ABR,5
9734,072-ABS,5
9735,072-ABU,5
9736,072-ABV,5
9737,072-ABW,5
9738,072-ABX,5
9739,072-ABY,5
9740,072-ABZ,5
9741,072-ACA,5
9742,072-ACB,5
9743,072-ACC,5
9744,072-ACD,5
9745,072-ACE,5
9746,072-ACG,5
9747,072-ACH,5
9748,072-ACI,5
9749,072-ACJ,5
9750,072-ACK,5
9751,072-ACM,5
9752,072-ACO,5
9753,072-ACP,5
9754,072-ACQ,5
9755,072-ACS,5
9756,072-ACV,5
9757,072-ACW,5
9758,072-ACX,5
9759,072-ACY,5
9760,072-ACZ,5
9761,072-ADA,5
9762,072-ADB,5
9763,072-ADC,5
9764,072-ADE,5
9765,072-ADG,5
9766,072-ADH,5
9767,072-ADI,5
9768,072-ADJ,5
9769,072-ADK,5
9770,072-ADL,5
9771,073-AAA,2
9772,073-AAB,2
9773,073-AAC,2
9774,073-AAD,2
9775,073-AAE,2
9776,073-AAI,2
9777,073-AAJ,2
9778,073-AAK,2
9779,073-AAO,2
9780,073-AAP,2
9781,073-AAQ,2
9782,073-AAR,2
9783,073-AAS,2
9784,073-AAX,2
9785,073-AAY,2
9786,073-AAZ,2
9787,073-ABA,2
9788,073-ABD,2
9789,073-ABE,2
9790,073-ABF,2
9791,073-ABG,2
9792,073-ABJ,2
9793,073-ABK,2
9794,073-ABL,2
9795,073-ABQ,6
9796,073-ABR,6
9797,073-ABS,6
9798,073-ABU,2
9799,073-ABV,2
9800,073-ABW,2
9801,073-ABX,2
9802,073-ABY,2
9803,073-ABZ,2
9804,073-ACA,2
9805,073-ACB,6
9806,073-ACC,6
9807,073-ACD,6
9808,073-ACE,6
9809,073-ACF,6
9810,073-ACG,6
9811,073-ACH,6
9812,073-ACI,6
9813,073-ACJ,6
9814,073-ACK,6
9815,073-ACL,6
9816,073-ACM,6
9817,073-ACN,6
9818,073-ACO,6
9819,073-ACP,6
9820,073-ACQ,6
9821,073-ACR,6
9822,073-ACS,2
9823,073-ACT,2
9824,073-ACU,2
9825,073-ACW,2
9826,073-ADC,2
9827,073-ADD,2
9828,073-ADE,2
9829,073-ADF,6
9830,073-ADG,6
9831,073-ADH,6
9832,073-ADI,6
9833,073-ADJ,6
9834,073-ADK,6
9835,073-ADL,6
9836,073-ADM,6
9837,073-ADN,6
9838,073-ADO,6
9839,073-ADP,6
9840,073-ADQ,6
9841,073-ADR,2
9842,073-ADT,2
9843,073-ADU,2
9844,073-ADV,2
9845,073-ADW,2
9846,073-ADX,2
9847,073-ADY,6
9848,073-ADZ,2
9849,073-ADZ,6
9850,073-AEA,6
9851,073-AEB,2
9852,073-AEB,6
9853,073-AEC,6
9854,073-AED,6
9855,073-AEE,2
9856,073-AEF,2
9857,073-AEG,2
9858,073-AEH,2
9859,073-AEI,2
9860,073-AEJ,2
9861,073-AEK,2
9862,073-AEN,2
9863,074-AAA,5
9864,074-AAC,5
9865,074-AAE,5
9866,074-AAF,5
9867,074-AAI,5
9868,074-AAL,5
9869,074-AAM,5
9870,074-AAN,5
9871,074-AAO,5
9872,074-AAR,5
9873,074-AAS,5
9874,074-AAT,5
9875,074-AAW,5
9876,074-AAX,5
9877,074-AAY,5
9878,074-AAZ,5
9879,074-ABB,5
9880,074-ABC,5
9881,074-ABE,5
9882,074-ABG,5
9883,074-ABI,5
9884,074-ABJ,5
9885,074-ABL,5
9886,074-ABM,5
9887,074-ABO,5
9888,074-ABP,5
9889,074-ABQ,5
9890,074-ABR,5
9891,074-ABS,5
9892,074-ABT,5
9893,074-ABU,5
9894,074-ABV,5
9895,074-ABX,5
9896,074-ABY,5
9897,074-ABZ,5
9898,074-ACA,5
9899,074-ACB,5
9900,074-ACC,5
9901,074-ACD,5
9902,074-ACE,5
9903,074-ACF,5
9904,074-ACG,5
9905,074-ACH,5
9906,074-ACJ,5
9907,074-ACK,5
9908,074-ACL,5
9909,074-ACM,5
9910,074-ACN,5
9911,074-ACP,5
9912,074-ACQ,5
9913,074-ACR,5
9914,074-ACT,5
9915,074-ACU,5
9916,075-AAA,4
9917,075-AAB,4
9918,075-AAF,4
9919,075-AAH,4
9920,075-AAJ,4
9921,075-AAL,4
9922,075-AAM,4
9923,075-AAN,4
9924,075-AAQ,4
9925,075-AAS,4
9926,075-AAT,4
9927,075-AAU,4
9928,075-AAY,4
9929,075-AAZ,4
9930,075-ABC,4
9931,075-ABD,4
9932,075-ABE,4
9933,075-ABF,4
9934,075-ABH ,4
9935,075-ABK,4
9936,075-ABM,4
9937,075-ABO,4
9938,075-ABQ,4
9939,075-ABS,4
9940,075-ABU,4
9941,075-ABV,4
9942,075-ABX,4
9943,075-ABZ,4
9944,075-ACD,4
9945,075-ACF,4
9946,075-ACG,4
9947,075-ACG,4
9948,075-ACJ,4
9949,075-ACL,4
9950,075-ACN,4
9951,076-AAA,16
9952,076-AAB,16
9953,076-AAC,16
9954,076-AAD,16
9955,076-AAE,16
9956,076-AAF,16
9957,076-AAG,16
9958,076-AAH,16
9959,076-AAI,16
9960,076-AAJ,16
9961,076-AAK,16
9962,076-AAL,16
9963,076-AAM,16
9964,076-AAN,16
9965,076-AAO,16
9966,076-AAP,16
9967,076-AAQ,16
9968,076-AAR,16
9969,076-AAS,16
9970,076-AAT,16
9971,076-AAU,16
9972,076-AAV,16
9973,076-AAW,16
9974,076-AAX,16
9975,076-AAY,16
9976,076-AAZ,16
9977,076-ABA,16
9978,076-ABB,16
9979,076-ABC,16
9980,076-ABD,16
9981,076-ABE,16
9982,076-ABF,16
9983,076-ABG,16
9984,076-ABH,16
9985,076-ABI,16
9986,076-ABJ,16
9987,076-ABK,16
9988,076-ABL,16
9989,076-ABM,16
9990,076-ABN,16
9991,076-ABO,16
9992,076-ABP,16
9993,076-ABQ,16
9994,076-ABR,16
9995,076-ABS,16
9996,076-ABT,16
9997,076-ABU,16
9998,076-ABV,16
9999,076-ABW,16
10000,076-ABX,16
10001,076-ABY,16
10002,076-ABZ,16
10003,076-ACA,16
10004,076-ACB,16
10005,076-ACC,16
10006,076-ACD,16
10008,076-ACE,16
10009,076-ACF,16
10010,076-ACG,16
10011,076-ACH,16
10012,076-ACI,16
10013,076-ACJ,16
10014,076-ACK,16
10015,076-ACL,16
10016,076-ACM,16
10017,076-ACN,16
10018,076-ACO,16
10019,076-ACP,16
10020,076-ACQ,16
10021,076-ACR,16
10022,076-ACS,16
10023,076-ACT,16
10024,076-ACU,16
10025,076-ACV,16
10026,076-ACW,16
10027,076-ACX,16
10028,076-ACY,16
10029,076-ACZ,16
10030,076-ADA,16
10031,076-ADB,16
10032,076-ADC,16
10033,076-ADD,16
10034,076-ADE,16
10035,076-ADF,16
10036,076-ADG,16
10037,076-ADH,16
10038,076-ADI,16
10039,076-ADJ,16
10040,076-ADK,16
10041,076-ADL,16
10042,076-ADM,16
10043,076-ADN,16
10044,076-ADO,16
10045,076-ADP,16
10046,076-ADQ,16
10047,076-ADR,16
10048,076-ADS,16
10049,076-ADT,16
10050,076-ADU,16
10051,076-ADV,16
10052,076-ADW,16
10053,076-ADX,16
10054,076-ADY,16
10055,076-ADZ,16
10056,076-AEA,16
10057,076-AEB,16
10058,076-AEC,16
10059,076-AED,16
10060,076-AEE,16
10061,076-AEF,16
10062,076-AEG,16
10063,076-AEH,16
10064,076-AEI,16
10065,076-AEJ,16
10066,076-AEK,16
10067,076-AEL,16
10068,076-AEM,16
10069,076-AEN,16
10070,076-AEO,16
10072,076-AEP,16
10073,076-AEQ,16
10074,076-AER,16
10075,076-AET,16
10076,076-AEU,16
10077,076-AEV,16
10078,076-AEW,16
10079,076-AEX,16
10080,076-AEY,16
10081,076-AEZ,16
10082,076-AFA,16
10083,076-AFB,16
10084,076-AFC,16
10085,076-AFD,16
10086,076-AFE,16
10087,076-AFF,16
10088,076-AFG,16
10089,076-AFH,16
10090,076-AFI,16
10091,076-AFJ,16
10092,076-AFK,16
10093,076-AFL,16
10094,076-AFM,16
10095,076-AFN,16
10096,076-AFO,16
10097,076-AFQ,16
10098,076-AFR,16
10099,076-AFS,16
10100,076-AFT,16
10101,076-AFU,16
10102,076-AFV,16
10103,076-AFW,16
10104,076-AFX,16
10105,076-AFY,16
10106,076-AFZ,16
10107,076-AGA,16
10108,076-AGB,16
10109,076-AGC,16
10110,076-AGD,16
10111,076-AGE,16
10112,076-AGF,16
10113,076-AGG,16
10114,076-AGH,16
10115,076-AGI,16
10116,076-AGJ,16
10117,076-AGK,16
10118,076-AGL,16
10119,076-AGM,16
10120,076-AGN,16
10121,076-AGO,16
10122,076-AGP,16
10123,076-AGQ,16
10124,076-AGR,16
10125,076-AGS,16
10126,076-AGT,16
10127,076-AGU,16
10128,076-AGV,16
10129,076-AGW,16
10130,076-AGX,16
10131,076-AGY,16
10132,076-AGZ,16
10133,076-AHA,16
10134,076-AHB,16
10135,076-AHC,16
10136,076-AHD,16
10137,076-AHE,16
10138,076-AHF,16
10139,076-AHG,16
10140,076-AHH,16
10141,076-AHI,16
10142,076-AHJ,16
10143,076-AHK,16
10144,076-AHL,16
10145,076-AHM,16
10146,076-AHN,16
10147,076-AHO,16
10148,076-AHP,16
10149,076-AHQ,16
10150,076-AHR,16
10151,076-AHS,16
10152,076-AHT,16
10153,076-AHU,16
10154,076-AHV,16
10155,076-AHW,16
10156,076-AHX,16
10157,076-AHY,16
10158,076-AHZ,16
10159,076-AIA,16
10160,076-AIB,16
10161,076-AIC,16
10162,076-AID,16
10163,076-AIE,16
10164,076-AIF,16
10165,076-AIG,16
10166,076-AIH,16
10167,076-AII,16
10168,076-AIJ,16
10169,076-AIK,16
10170,076-AIL,16
10171,076-AIM,16
10172,076-AIN,16
10173,076-AIO,16
10174,076-AIP,16
10175,076-AIQ,16
10176,076-AIR,16
10177,076-AIS,16
10178,076-AIT,16
10179,076-AIU,16
10180,076-AIV,16
10181,076-AIX,16
10182,076-AIY,16
10183,076-AIZ,16
10184,076-AJA,16
10185,076-AJB,16
10186,076-AJC,16
10187,076-AJD,16
10188,076-AJE,16
10189,076-AJF,16
10190,076-AJI,16
10191,076-AJJ,16
10192,076-AJK,16
10193,076-AJL,16
10194,076-AJM,16
10195,076-AJO,16
10196,076-AJP,16
10197,076-AJQ,16
10198,076-AJR,16
10199,076-AJS,16
10200,076-AJT,16
10201,076-AJU,16
10202,076-AJV,16
10203,076-AJW,16
10204,076-AJX,16
10205,076-AJY,16
10206,076-AJZ,16
10207,076-AKA,16
10208,076-AKB,16
10209,076-AKD,16
10210,076-AKE,16
10211,076-AKF,16
10212,076-AKG,16
10213,076-AKH,16
10214,076-AKK,16
10215,076-AKL,16
10216,076-AKO,16
10217,076-AKP,16
10218,076-AKQ,16
10219,076-AKR,16
10220,076-AKS,16
10221,076-AKT,16
10222,076-AKU,16
10223,076-AKV,16
10224,076-AKW,16
10225,076-AKX,16
10226,076-AKY,16
10227,076-AKZ,16
10228,076-ALA,16
10229,076-ALB,16
10230,076-ALC,16
10231,076-ALD,16
10232,076-ALE,16
10233,076-ALF,16
10234,076-ALG,16
10235,076-ALH,16
10236,076-ALI,16
10238,076-ALJ,16
10239,076-ALK,16
10240,076-ALL,16
10241,076-ALM,16
10242,076-ALN,16
10243,076-ALO,16
10244,076-ALP,16
10245,076-ALQ,16
10246,076-ALR,16
10247,076-ALS,16
10248,076-ALT,16
10249,076-ALU,16
10250,076-ALV,16
10251,076-ALW,16
10252,076-ALX,16
10253,076-ALY,16
10254,076-ALZ,16
10255,076-AMA,16
10256,076-AMB,16
10257,076-AMC,16
10258,076-AMD,16
10259,076-AME,16
10260,076-AMF,16
10261,076-AMG,16
10262,076-AMH,16
10263,076-AMI,16
10264,076-AMJ,16
10265,076-AMK,16
10266,076-AML,16
10267,076-AMM,16
10268,076-AMN,16
10269,076-AMO,16
10270,076-AMP,16
10271,076-AMQ,16
10272,076-AMR,16
10273,076-AMS,16
10274,076-AMT,16
10275,076-AMU,16
10276,076-AMV,16
10278,076-AMW,16
10279,076-AMX,16
10280,076-AMY,16
10281,076-AMZ,16
10282,076-ANA,16
10283,076-ANB,16
10284,076-ANC,16
10285,076-AND,16
10286,076-ANF,16
10287,076-ANG,16
10288,076-ANH,16
10289,076-ANI,16
10290,076-ANJ,16
10291,076-ANK,16
10292,076-ANL,16
10293,076-ANM,16
10294,076-ANN,16
10295,076-ANO,16
10296,076-ANP,16
10297,076-ANQ,16
10298,076-ANT,16
10299,076-ANU,16
10300,076-ANV,16
10301,076-ANW,16
10302,076-ANX,16
10304,076-ANY,16
10305,076-ANZ,16
10306,076-AOA,16
10307,076-AOB,16
10308,076-AOC,16
10309,076-AOG,16
10310,076-AOH,16
10311,076-AOI,16
10312,076-AOJ,16
10313,076-AOK,16
10314,076-AOO,16
10315,076-AOP,16
10316,076-AOQ,16
10317,076-AOR,16
10318,076-AOS,16
10319,076-AOT,16
10320,077-AAA,17
10321,077-AAC,13
10322,077-AAC,17
10323,077-AAE,17
10324,077-AAF,17
10325,077-AAG,17
10326,077-AAH,17
10327,077-AAI,17
10328,077-AAJ,17
10329,077-AAK,17
10330,077-AAL,17
10331,077-AAM,17
10332,077-AAN,13
10333,077-AAN,17
10334,077-AAO,17
10335,077-AAP,17
10336,077-AAQ,17
10337,077-AAR,17
10338,077-AAS,17
10339,077-ABC,17
10340,077-ABD,17
10341,077-ABE,13
10342,077-ABE,17
10343,077-ABF,17
10344,077-ABG,17
10345,077-ABH,17
10346,077-ABI,17
10347,077-ABJ,13
10348,077-ABJ,17
10349,077-ABK,17
10350,077-ABL,17
10351,077-ABM,17
10352,077-ABN,17
10353,077-ABU,13
10354,077-ABV,13
10355,077-ABW,13
10356,077-ABX,13
10357,077-ABY,13
10358,077-ABZ,13
10359,077-ACA,13
10360,077-ACB,13
10361,077-ACC,13
10362,077-ACD,13
10363,077-ACE,13
10364,077-ACF,13
10365,077-ACG,13
10366,077-ACH,13
10367,077-ACN,13
10368,077-ACO,13
10369,077-ACP,13
10370,077-ACQ,13
10371,077-ACR,13
10372,077-ACS,13
10373,077-ACT,13
10374,077-ACU,13
10376,077-ACV,13
10377,077-ACW,13
10378,077-ACX,13
10379,077-ACY,13
10380,077-ACZ,13
10381,077-ADA,13
10382,077-ADB,13
10383,077-ADC,13
10384,077-ADD,13
10385,077-ADE,13
10386,077-ADN,13
10387,077-ADO,13
10388,077-ADP,13
10389,077-ADQ,13
10390,077-ADR,13
10391,077-ADS,13
10392,077-ADT,13
10393,077-ADT,17
10394,077-ADU,13
10395,077-ADU,17
10396,077-ADV,13
10397,077-ADW,13
10398,077-ADX,13
10399,077-ADY,13
10400,077-AEF,17
10401,077-AEG,17
10402,077-AEH,17
10403,077-AEI,17
10404,077-AEJ,17
10405,077-AEK,17
10406,077-AEL,17
10407,077-AEM,17
10408,077-AEN,17
10409,077-AEO,17
10410,077-AEP,17
10411,077-AEQ,17
10412,077-AER,17
10413,077-AES,17
10414,077-AET,17
10415,077-AEU,17
10416,077-AEV,17
10417,077-AFE,13
10418,077-AFF,13
10419,077-AFG,13
10420,077-AFH,13
10421,077-AFI,13
10422,077-AFJ,13
10423,077-AFK,13
10424,077-AFL,13
10425,077-AFM,13
10426,077-AFN,13
10427,077-AFO,13
10428,077-AFP,13
10429,077-AFQ,13
10430,077-AFR,13
10431,077-AFS,13
10432,077-AFT,13
10433,077-AGD,17
10434,077-AGF,13
10435,077-AGH,13
10436,077-AGJ,13
10438,077-AGL,13
10439,077-AGN,13
10440,077-AGP,13
10441,077-AGQ,13
10442,077-AGR,13
10443,077-AGS,13
10444,077-AGT,13
10445,077-AGU,13
10446,077-AGV,13
10447,077-AGV,17
10448,077-AGW,13
10449,077-AGX,13
10450,077-AGY,13
10452,077-AGZ,13
10453,077-AHA,13
10455,077-AHB,13
10456,077-AHC,13
10457,077-AHD,13
10458,077-AHJ,13
10459,077-AHK,13
10460,077-AHL,13
10462,077-AHM,13
10463,077-AHN,13
10464,077-AHO,13
10465,077-AHP,13
10466,077-AHQ,13
10467,077-AHR,13
10468,077-AHS,13
10469,077-AHT,13
10470,077-AHU,13
10471,077-AHV,13
10472,077-AIF,17
10473,077-AIG,17
10474,077-AIH,17
10476,077-AII,17
10477,077-AIJ,13
10478,077-AIJ,17
10479,077-AIK,17
10481,077-AIL,17
10482,077-AIM,17
10483,077-AIN,17
10485,077-AIO,17
10486,077-AIP,17
10487,077-AIQ,17
10488,077-AIR,17
10489,077-AJA,13
10490,077-AJB,13
10491,077-AJC,13
10492,077-AJD,13
10493,077-AJF,13
10494,077-AJG,13
10495,077-AJH,13
10496,077-AJI,13
10497,077-AJL,13
10498,077-AJM,13
10499,077-AJN,13
10500,077-AJO,13
10501,077-AJR,13
10502,077-AJS,13
10503,077-AJT,13
10504,077-AJV,13
10505,077-AJW,13
10506,077-AJX,13
10507,077-AJY,13
10508,077-AKA,13
10509,077-AKB,13
10510,077-AKC,13
10511,077-AKD,13
10512,077-AKF,14
10513,077-AKG,14
10514,077-AKH,13
10515,077-AKH,14
10516,077-AKI,14
10517,077-AKJ,14
10518,077-AKN,13
10519,077-AKO,13
10520,077-AKO,14
10521,077-AKP,13
10522,077-AKQ,13
10523,077-AKR,13
10524,077-AKS,13
10525,077-AKV,13
10526,077-AKW,13
10527,077-AKX,13
10528,077-AKY,13
10529,077-AKZ,13
10530,077-ALA,13
10531,077-ALB,13
10532,077-ALE,13
10533,077-ALF,13
10534,077-ALG,13
10535,077-ALH,13
10536,077-ALI,13
10537,077-ALJ,13
10538,077-ALM,13
10539,077-ALN,13
10540,077-ALO,13
10541,077-ALP,13
10542,077-ALQ,13
10543,077-ALR,13
10544,077-ALU,13
10545,077-ALV,13
10546,077-ALW,13
10547,077-ALX,13
10548,077-ALY,13
10549,077-ALZ,13
10550,077-AMC,13
10551,077-AMD,14
10552,077-AME,14
10553,077-AMF,13
10554,077-AMG,14
10555,077-AMH,14
10556,077-AMJ,13
10557,077-AMJ,14
10558,077-AMK,13
10560,077-AML,13
10561,077-AMM,13
10562,077-AMN,13
10563,077-AMO,13
10564,077-AMS,13
10565,077-AMU,13
10566,077-AMW,13
10567,077-AMY,13
10568,077-ANA,13
10569,077-ANC,13
10570,077-ANE,14
10571,077-ANF,14
10572,077-ANG,14
10573,077-ANH,14
10574,077-ANI,14
10575,077-ANJ,14
10576,077-ANK,14
10577,077-ANL,14
10578,077-ANM,14
10579,077-ANN,14
10580,077-ANO,13
10581,077-ANP,13
10582,077-ANQ,13
10583,077-ANS,13
10584,077-ANT,13
10585,077-ANU,13
10586,077-ANW,13
10587,077-ANX,13
10588,077-ANY,13
10589,077-AOA,13
10590,077-AOB,13
10591,077-AOC,13
10592,077-AOD,14
10593,077-AOE,14
10594,077-AOF,14
10595,077-AOG,14
10596,077-AOH,14
10597,077-AOI,14
10598,077-AOJ,14
10599,077-AOM,14
10600,077-AON,14
10601,077-AOO,14
10602,077-AOP,14
10603,077-AOQ,14
10604,077-AOR,14
10605,077-AOS,14
10606,077-AOT,14
10607,077-AOX,14
10608,077-AOY,14
10609,077-AOZ,14
10610,077-APA,14
10611,077-APB,14
10612,077-APC,14
10613,077-APD,14
10614,077-APG,14
10615,077-APH,14
10616,077-API,14
10617,077-APJ,14
10618,077-APK,14
10619,077-APL,14
10620,077-APM,14
10621,077-APN,14
10622,077-APQ,17
10623,077-APR,17
10624,077-APS,17
10625,077-APT,17
10626,077-APV,17
10627,077-APW,17
10628,077-APX,17
10629,077-APY,17
10630,077-APZ,17
10631,077-AQB,17
10632,077-AQC,17
10633,077-AQD,17
10634,077-AQE,17
10635,077-AQF,17
10636,077-AQG,17
10637,077-AQH,17
10638,077-AQI,17
10639,077-AQJ,17
10640,077-AQL,14
10641,077-AQM,14
10642,077-AQN,14
10643,077-AQO,14
10644,077-AQP,14
10645,077-AQQ,14
10646,077-AQR,14
10647,077-AQS,14
10648,077-AQT,14
10649,077-AQU,14
10650,077-AQV,14
10651,077-AQW,14
10652,077-AQX,14
10653,077-AQY,14
10654,077-AQZ,14
10655,077-ARA,13
10656,077-ARB,13
10657,077-ARC,13
10658,077-ARD,13
10659,077-ARE,13
10660,077-ARF,13
10661,077-ARG,13
10662,077-ARH,13
10663,077-ARI,13
10664,077-ARJ,13
10665,077-ARK,13
10666,077-ARO,14
10667,077-ARP,14
10668,077-ARR,14
10669,077-ARS,13
10670,077-ARU,13
10671,077-ARV,13
10672,077-ARW,13
10673,077-ARX,13
10674,077-ARY,13
10675,077-ARZ,13
10676,077-ASA,13
10677,077-ASB,13
10678,077-ASC,13
10679,077-ASD,13
10680,077-ASE,13
10681,077-ASF,13
10682,077-ASG,13
10683,077-ASH,13
10684,077-ASI,13
10686,077-ASJ,13
10687,077-ASK,13
10688,077-ASL,13
10689,077-ASM,13
10690,077-ASN,13
10692,077-ASO,13
10694,077-ASP,13
10696,077-ASQ,13
10697,077-ASR,13
10698,077-ASV,13
10699,077-ASW,13
10700,077-ASX,13
10701,077-ASY,13
10702,077-ASZ,13
10703,077-ATA,13
10704,077-ATB,13
10705,077-ATC,13
10706,077-ATD,13
10707,077-ATE,13
10708,077-ATF,13
10709,077-ATG,13
10710,077-ATK,17
10711,077-ATL,17
10712,077-ATN,17
10713,077-ATO,17
10714,077-ATP,17
10715,077-ATR,14
10716,077-ATS,14
10717,077-ATT,14
10718,077-ATU,14
10719,077-ATV,14
10720,077-ATW,14
10721,077-ATY,14
10722,077-ATZ,14
10723,077-AUA,14
10724,077-AUB,14
10725,077-AUC,14
10726,077-AUD,14
10727,077-AUE,14
10728,077-AUF,14
10729,077-AUG,14
10730,077-AUI,14
10731,077-AUJ,14
10732,077-AUL,13
10733,077-AUM,13
10734,077-AUN,13
10735,077-AUO,13
10736,077-AUP,13
10737,077-AUQ,13
10738,077-AUS,14
10739,077-AUT,14
10740,077-AUU,14
10741,077-AUV,14
10742,077-AUW,14
10743,077-AUX,14
10744,077-AUY,14
10745,077-AUZ,14
10746,077-AVA,14
10747,077-AVB,14
10748,077-AVC,14
10749,077-AVD,14
10750,077-AVE,14
10751,077-AVF,14
10752,077-AVG,14
10753,077-AVH,17
10755,077-AVI,17
10756,077-AVJ,17
10757,077-AVK,17
10758,077-AVL,17
10759,077-AVM,17
